Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Order Value,Customer ID,Country,Delivery Date,Date of return,Days between delivery and return,Payment method,Customer liftime return rate,Catergory Mix,Device signals,Discount in percentage,Account age (in days),Free text return reason,Order Date,Account Created Date,Consecutive prior returns,Abuse probability,is_abuse
C521818,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-12,9/8/10 15:57,2.55,30.6,12440,Austria,17-09-10,22-09-10,5,PayPal,0,Storage & Organisation,Desktop,0,1444,Changed my mind,10/9/10,27-09-06,0,0.005,0
C521818,20750,RED/WHITE DOT MINI CASES,-2,9/8/10 15:57,7.95,15.9,12440,Austria,14-09-10,21-09-10,7,PayPal,0.0303,Gifts & Household,Laptop,10,1444,Wrong size,10/9/10,27-09-06,1,0.2704,0
C521818,22138,BAKING SET 9 PIECE RETROSPOT,-9,9/8/10 15:57,4.95,44.55,12440,Austria,15-09-10,5/10/10,20,Credit Card,0.0588,Gifts & Household,Desktop,0,1444,Item did not suit me,10/9/10,27-09-06,2,0.5809,1
C530949,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,-2,11/4/10 18:11,4.25,8.5,12445,Spain,13-11-10,8/12/10,25,Debit Card,0,Lighting,Laptop,10,791,No longer needed,7/11/10,7/9/08,0,0.0652,0
C521311,22138,BAKING SET 9 PIECE RETROSPOT,-3,9/3/10 11:52,4.95,14.85,12450,Spain,11/9/10,23-09-10,12,PayPal,0,Gifts & Household,Laptop,0,583,Changed my mind,6/9/10,30-01-09,0,0.1018,0
C523507,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,9/22/10 12:02,1.45,1.45,12450,Spain,24-09-10,21-10-10,27,Debit Card,0.0588,Gifts & Household,Desktop,20,600,No longer needed,23-09-10,30-01-09,0,0.1823,1
C523507,20726,LUNCH BAG WOODLAND,-3,9/22/10 12:02,1.65,4.95,12450,Spain,28-09-10,26-10-10,28,Debit Card,0.1111,Accessories,Desktop,5,600,Changed my mind,23-09-10,30-01-09,1,0.3431,1
C516965,84676,BATH DUCK WATERING CAN,-3,7/26/10 9:29,2.95,8.85,12451,Switzerland,3/8/10,14-08-10,11,Credit Card,0,Gifts & Household,Mobile,5,1110,Colour was different from expected,28-07-10,13-07-07,0,0.0224,0
C516965,21746,SMALL RED RETROSPOT WINDMILL,-10,7/26/10 9:29,1.25,12.5,12451,Switzerland,4/8/10,12/8/10,8,Debit Card,0.0089,Gifts & Household,Laptop,15,1110,Bought the wrong item,28-07-10,13-07-07,1,0.163,0
C495738,ADJUST,Adjustment by john on 26/01/2010 16,-1,1/26/10 16:24,26.25,26.25,12454,Spain,3/2/10,14-02-10,11,Debit Card,0,Gifts & Household,Desktop,0,487,Bought the wrong item,28-01-10,28-09-08,0,0.3022,0
C527790,22904,CALENDAR PAPER CUT DESIGN,-160,10/19/10 11:12,2.95,472,12454,Spain,25-10-10,8/11/10,14,Credit Card,0.1,Gifts & Household,Laptop,0,755,Colour was different from expected,23-10-10,28-09-08,0,0.2068,0
C527790,22271,FELTCRAFT DOLL ROSIE,-144,10/19/10 11:12,2.95,424.8,12454,Spain,30-10-10,24-11-10,25,Credit Card,0.1818,Toys & Gifts,Desktop,25,755,No longer needed,23-10-10,28-09-08,1,0.6412,1
C527790,21056,DOCTOR'S BAG SOFT TOY,-40,10/19/10 11:12,8.95,358,12454,Spain,29-10-10,25-11-10,27,Credit Card,0.25,Toys & Gifts,Mobile,15,755,Colour was different from expected,23-10-10,28-09-08,2,0.771,1
C527790,22903,CALENDAR FAMILY FAVOURITES,-160,10/19/10 11:12,2.95,472,12454,Spain,30-10-10,19-11-10,20,Credit Card,0.3077,Gifts & Household,Laptop,0,755,Ordered by mistake,23-10-10,28-09-08,3,0.8335,1
C527790,22670,FRENCH WC SIGN BLUE METAL,-576,10/19/10 11:12,1.25,720,12454,Spain,24-10-10,8/11/10,15,Credit Card,0.3571,Gifts & Household,Laptop,5,755,No longer needed,23-10-10,28-09-08,4,0.7263,1
C527790,22341,LOVE GARLAND PAINTED ZINC ,-576,10/19/10 11:12,1.65,950.4,12454,Spain,25-10-10,26-10-10,1,Credit Card,0.4,Gifts & Household,Laptop,10,755,No longer needed,23-10-10,28-09-08,5,0.7466,0
C527790,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-288,10/19/10 11:12,1.69,486.72,12454,Spain,28-10-10,23-11-10,26,Credit Card,0.4375,Gifts & Household,Desktop,25,755,Item did not suit me,23-10-10,28-09-08,6,0.7677,1
C527790,21380,WOODEN HAPPY BIRTHDAY GARLAND,-288,10/19/10 11:12,2.95,849.6,12454,Spain,28-10-10,22-11-10,25,PayPal,0.4706,Gifts & Household,Desktop,10,755,Wrong size,23-10-10,28-09-08,7,0.8439,1
C531557,22904,CALENDAR PAPER CUT DESIGN,-160,11/9/10 10:06,2.55,408,12454,Spain,14-11-10,25-11-10,11,Debit Card,0.3462,Gifts & Household,Desktop,10,771,No longer needed,9/11/10,28-09-08,0,0.238,0
C531557,22271,FELTCRAFT DOLL ROSIE,-144,11/9/10 10:06,2.55,367.2,12454,Spain,15-11-10,14-12-10,29,Debit Card,0.3704,Toys & Gifts,Tablet,10,771,Colour was different from expected,9/11/10,28-09-08,1,0.6508,1
C531557,22670,FRENCH WC SIGN BLUE METAL,-576,11/9/10 10:06,1.06,610.56,12454,Spain,13-11-10,29-11-10,16,Bank Transfer,0.3929,Gifts & Household,Mobile,15,771,Colour was different from expected,9/11/10,28-09-08,2,0.7262,1
C531557,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-288,11/9/10 10:06,1.45,417.6,12454,Spain,14-11-10,1/12/10,17,Credit Card,0.4138,Gifts & Household,Mobile,0,771,Wrong size,9/11/10,28-09-08,3,0.7928,1
C531557,22341,LOVE GARLAND PAINTED ZINC ,-576,11/9/10 10:06,1.45,835.2,12454,Spain,16-11-10,12/12/10,26,Credit Card,0.4333,Gifts & Household,Desktop,0,771,Ordered by mistake,9/11/10,28-09-08,4,0.8674,1
C531557,22903,CALENDAR FAMILY FAVOURITES,-160,11/9/10 10:06,2.55,408,12454,Spain,14-11-10,14-12-10,30,Credit Card,0.4516,Gifts & Household,Mobile,5,771,Colour was different from expected,9/11/10,28-09-08,5,0.8667,1
C531557,21380,WOODEN HAPPY BIRTHDAY GARLAND,-288,11/9/10 10:06,2.55,734.4,12454,Spain,13-11-10,2/12/10,19,PayPal,0.4688,Gifts & Household,Laptop,5,771,Item did not suit me,9/11/10,28-09-08,6,0.9694,1
C531557,21056,DOCTOR'S BAG SOFT TOY,-40,11/9/10 10:06,7.95,318,12454,Spain,12/11/10,3/12/10,21,Debit Card,0.4848,Toys & Gifts,Laptop,10,771,Wrong size,9/11/10,28-09-08,7,0.6737,0
C527643,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,10/18/10 13:52,8.5,8.5,12457,Switzerland,21-10-10,17-11-10,27,Credit Card,0,Toys & Gifts,Mobile,5,584,Ordered by mistake,19-10-10,13-03-09,0,0.1104,0
C527643,22634,CHILDS BREAKFAST SET SPACEBOY ,-3,10/18/10 13:52,9.95,29.85,12457,Switzerland,24-10-10,23-11-10,30,Debit Card,0.0435,Toys & Gifts,Desktop,0,584,Changed my mind,19-10-10,13-03-09,1,0.6298,1
C527643,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-4,10/18/10 13:52,9.95,39.8,12457,Switzerland,25-10-10,5/11/10,11,Credit Card,0.0833,Toys & Gifts,Desktop,0,584,No longer needed,19-10-10,13-03-09,2,0.6154,1
C533774,22736,RIBBON REEL MAKING SNOWMEN ,-10,11/18/10 15:53,1.65,16.5,12467,USA,22-11-10,5/12/10,13,Credit Card,0,Gifts & Household,Desktop,0,1053,Item did not suit me,21-11-10,3/1/08,0,0.0337,0
C533774,22709,WRAP WEDDING DAY,-25,11/18/10 15:53,0.42,10.5,12467,USA,28-11-10,15-12-10,17,Debit Card,0.1,Gifts & Household,Desktop,10,1053,Item did not suit me,21-11-10,3/1/08,1,0.3585,0
C533774,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-12,11/18/10 15:53,0.85,10.2,12467,USA,27-11-10,22-12-10,25,Debit Card,0.1818,Home Decor,Mobile,20,1053,Bought the wrong item,21-11-10,3/1/08,2,0.4847,1
C533774,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,-4,11/18/10 15:53,4.25,17,12467,USA,24-11-10,24-12-10,30,Debit Card,0.25,Accessories,Desktop,5,1053,Item did not suit me,21-11-10,3/1/08,3,0.7543,1
C533774,21491,SET OF THREE VINTAGE GIFT WRAPS,-12,11/18/10 15:53,1.95,23.4,12467,USA,25-11-10,26-11-10,1,Debit Card,0.3077,Gifts & Household,Mobile,0,1053,Wrong size,21-11-10,3/1/08,4,0.679,1
C533774,22959,WRAP CHRISTMAS VILLAGE,-25,11/18/10 15:53,0.42,10.5,12467,USA,25-11-10,1/12/10,6,Debit Card,0.3571,Home Decor,Desktop,5,1053,Changed my mind,21-11-10,3/1/08,5,0.5048,1
C533774,22710,WRAP I LOVE LONDON ,-25,11/18/10 15:53,0.42,10.5,12467,USA,22-11-10,29-11-10,7,Debit Card,0.4,Gifts & Household,Laptop,0,1053,Changed my mind,21-11-10,3/1/08,6,0.4722,1
C533774,22666,RECIPE BOX PANTRY YELLOW DESIGN,-6,11/18/10 15:53,2.95,17.7,12467,USA,28-11-10,27-12-10,29,Credit Card,0.4375,Storage & Organisation,Laptop,15,1053,Ordered by mistake,21-11-10,3/1/08,7,0.733,1
C533774,22738,RIBBON REEL SNOWY VILLAGE,-10,11/18/10 15:53,1.65,16.5,12467,USA,22-11-10,11/12/10,19,Debit Card,0.4706,Gifts & Household,Mobile,0,1053,Bought the wrong item,21-11-10,3/1/08,8,0.7085,1
C494869,35970,ZINC FOLKART SLEIGH BELLS,-1,1/19/10 12:13,1.69,1.69,12468,Germany,26-01-10,25-02-10,30,Credit Card,0,Gifts & Household,Mobile,5,633,No longer needed,20-01-10,27-04-08,0,0.0851,0
C494869,47594B,SCOTTIES DESIGN WASHBAG,-2,1/19/10 12:13,1.95,3.9,12468,Germany,21-01-10,9/2/10,19,Bank Transfer,1,Accessories,Desktop,5,633,Ordered by mistake,20-01-10,27-04-08,1,0.2672,0
C505483,22315,200 RED + WHITE BENDY STRAWS,-3,4/22/10 12:42,1.25,3.75,12468,Germany,23-04-10,6/5/10,13,Debit Card,0.0235,Gifts & Household,Desktop,5,725,Bought the wrong item,22-04-10,27-04-08,0,0.0454,1
C505483,22467,GUMBALL COAT RACK,-1,4/22/10 12:42,2.55,2.55,12468,Germany,23-04-10,8/5/10,15,Credit Card,0.0349,Gifts & Household,Tablet,10,725,Wrong size,22-04-10,27-04-08,1,0.2035,0
C505483,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,4/22/10 12:42,2.95,2.95,12468,Germany,29-04-10,3/5/10,4,Credit Card,0.046,Kitchenware,Laptop,10,725,Wrong size,22-04-10,27-04-08,2,0.1915,1
C505483,22563,HAPPY STENCIL CRAFT,-2,4/22/10 12:42,1.25,2.5,12468,Germany,25-04-10,28-04-10,3,Credit Card,0.0568,Gifts & Household,Tablet,0,725,Bought the wrong item,22-04-10,27-04-08,3,0.197,0
C505483,21127,COLOURFUL FISHING GNOME,-1,4/22/10 12:42,5.95,5.95,12468,Germany,27-04-10,22-05-10,25,Credit Card,0.0674,Gifts & Household,Laptop,0,725,Colour was different from expected,22-04-10,27-04-08,4,0.4374,0
C505483,22331,WOODLAND PARTY BAG + STICKER SET,-1,4/22/10 12:42,1.65,1.65,12468,Germany,29-04-10,25-05-10,26,Debit Card,0.0778,Accessories,Mobile,0,725,No longer needed,22-04-10,27-04-08,5,0.3313,1
C515805,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,7/14/10 16:46,9.95,9.95,12468,Germany,19-07-10,28-07-10,9,Debit Card,0.0667,Toys & Gifts,Desktop,10,809,Item did not suit me,15-07-10,27-04-08,0,0.1161,0
C525532,22355,CHARLOTTE BAG SUKI DESIGN,-1,10/5/10 19:05,0.85,0.85,12468,Germany,11/10/10,28-10-10,17,Debit Card,0.0744,Accessories,Laptop,20,891,Colour was different from expected,5/10/10,27-04-08,1,0.138,0
C525532,22138,BAKING SET 9 PIECE RETROSPOT,-1,10/5/10 19:05,4.95,4.95,12468,Germany,11/10/10,29-10-10,18,Credit Card,0.082,Gifts & Household,Mobile,5,891,Bought the wrong item,5/10/10,27-04-08,2,0.2799,0
C489858,22198,"POPCORN HOLDER , LARGE",-7,12/2/09 14:43,1.65,11.55,12471,Germany,8/12/09,19-12-09,11,PayPal,0,Gifts & Household,Desktop,5,1096,Item did not suit me,5/12/09,5/12/06,0,0.0372,0
C489858,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-3,12/2/09 14:43,2.95,8.85,12471,Germany,6/12/09,1/1/10,26,Debit Card,1,Kitchenware,Mobile,15,1096,Item did not suit me,5/12/09,5/12/06,1,0.3927,0
C491728,22139,RETRO SPOT TEA SET CERAMIC 11 PC,-4,12/14/09 9:18,4.95,19.8,12471,Germany,20-12-09,1/1/10,12,Debit Card,0.0488,Gifts & Household,Desktop,15,1107,Bought the wrong item,17-12-09,5/12/06,0,0.192,0
C491728,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,12/14/09 9:18,2.95,2.95,12471,Germany,23-12-09,16-01-10,24,Credit Card,0.0714,Kitchenware,Desktop,25,1107,Changed my mind,17-12-09,5/12/06,1,0.2087,1
C491728,22301,COFFEE MUG CAT + BIRD DESIGN,-2,12/14/09 9:18,2.55,5.1,12471,Germany,18-12-09,2/1/10,15,PayPal,0.093,Kitchenware,Desktop,5,1107,Ordered by mistake,17-12-09,5/12/06,2,0.2575,0
C491728,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,12/14/09 9:18,1.25,1.25,12471,Germany,20-12-09,5/1/10,16,Debit Card,0.1136,Storage & Organisation,Desktop,20,1107,Bought the wrong item,17-12-09,5/12/06,3,0.2646,1
C491728,21527,RETRO SPOT TRADITIONAL TEAPOT ,-1,12/14/09 9:18,7.95,7.95,12471,Germany,23-12-09,22-01-10,30,PayPal,0.1333,Gifts & Household,Mobile,15,1107,Colour was different from expected,17-12-09,5/12/06,4,0.6799,1
C491728,22198,"POPCORN HOLDER , LARGE",-2,12/14/09 9:18,1.65,3.3,12471,Germany,22-12-09,23-12-09,1,Debit Card,0.1522,Gifts & Household,Desktop,10,1107,Changed my mind,17-12-09,5/12/06,5,0.2717,1
C491728,22200,FRYING PAN PINK POLKADOT ,-2,12/14/09 9:18,4.25,8.5,12471,Germany,20-12-09,9/1/10,20,PayPal,0.1702,Gifts & Household,Desktop,0,1107,Ordered by mistake,17-12-09,5/12/06,6,0.4716,1
C491808,22073,RETRO SPOT STORAGE JAR,-2,12/14/09 13:18,3.75,7.5,12471,Germany,22-12-09,29-12-09,7,Credit Card,0.0882,Storage & Organisation,Desktop,25,1111,Changed my mind,21-12-09,5/12/06,0,0.1554,0
C492709,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,-2,12/18/09 9:40,2.55,5.1,12471,Germany,26-12-09,21-01-10,26,Credit Card,0.0971,Storage & Organisation,Mobile,0,1113,Item did not suit me,23-12-09,5/12/06,1,0.2898,0
C492709,21843,RETRO SPOT CAKE STAND,-1,12/18/09 9:40,10.95,10.95,12471,Germany,24-12-09,17-01-10,24,PayPal,0.1058,Gifts & Household,Laptop,0,1113,No longer needed,23-12-09,5/12/06,2,0.4158,0
C492709,22138,BAKING SET 9 PIECE RETROSPOT,-1,12/18/09 9:40,4.95,4.95,12471,Germany,27-12-09,13-01-10,17,Credit Card,0.1143,Gifts & Household,Desktop,0,1113,Changed my mind,23-12-09,5/12/06,3,0.3858,1
C492709,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,12/18/09 9:40,1.25,3.75,12471,Germany,30-12-09,2/1/10,3,Debit Card,0.1226,Storage & Organisation,Desktop,5,1113,Ordered by mistake,23-12-09,5/12/06,4,0.2324,0
C492709,21525,BEWARE OF THE CAT DOORMAT,-2,12/18/09 9:40,6.75,13.5,12471,Germany,27-12-09,12/1/10,16,PayPal,0.1308,Gifts & Household,Mobile,25,1113,Ordered by mistake,23-12-09,5/12/06,5,0.6298,1
C492709,22198,"POPCORN HOLDER , LARGE",-1,12/18/09 9:40,1.65,1.65,12471,Germany,24-12-09,14-01-10,21,Debit Card,0.1389,Gifts & Household,Laptop,10,1113,Wrong size,23-12-09,5/12/06,6,0.2822,0
C492712,21527,RETRO SPOT TRADITIONAL TEAPOT ,-2,12/18/09 10:10,7.95,15.9,12471,Germany,31-12-09,17-01-10,17,Credit Card,0.1455,Gifts & Household,Laptop,0,1116,Colour was different from expected,26-12-09,5/12/06,0,0.2171,0
C493795,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,-1,1/7/10 11:00,2.55,2.55,12471,Germany,16-01-10,7/2/10,22,Debit Card,0.1241,Storage & Organisation,Mobile,0,1131,Ordered by mistake,10/1/10,5/12/06,0,0.1334,0
C493795,21527,RETRO SPOT TRADITIONAL TEAPOT ,-1,1/7/10 11:00,7.95,7.95,12471,Germany,13-01-10,27-01-10,14,PayPal,0.1304,Gifts & Household,Mobile,15,1131,Changed my mind,10/1/10,5/12/06,1,0.2468,0
C493795,22202,MILK PAN PINK RETROSPOT,-2,1/7/10 11:00,3.75,7.5,12471,Germany,12/1/10,10/2/10,29,Bank Transfer,0.1367,Gifts & Household,Desktop,0,1131,Colour was different from expected,10/1/10,5/12/06,2,0.4678,0
C494474,35922,EASTER BUNNY WREATH,-4,1/14/10 15:06,4.95,19.8,12471,Germany,20-01-10,11/2/10,22,Debit Card,0.1212,Gifts & Household,Mobile,15,1139,Wrong size,18-01-10,5/12/06,0,0.3701,1
C494474,21527,RETRO SPOT TRADITIONAL TEAPOT ,-1,1/14/10 15:06,7.95,7.95,12471,Germany,23-01-10,19-02-10,27,Credit Card,0.1265,Gifts & Household,Laptop,0,1139,Bought the wrong item,18-01-10,5/12/06,1,0.3498,0
C494474,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,1/14/10 15:06,1.25,3.75,12471,Germany,21-01-10,22-01-10,1,PayPal,0.1317,Storage & Organisation,Desktop,15,1139,Bought the wrong item,18-01-10,5/12/06,2,0.2203,0
C496055,22301,COFFEE MUG CAT + BIRD DESIGN,-1,1/28/10 14:44,2.55,2.55,12471,Germany,3/2/10,3/3/10,28,PayPal,0.1186,Kitchenware,Desktop,0,1151,Item did not suit me,29-01-10,5/12/06,0,0.1543,0
C496583,21700,BIG DOUGHNUT FRIDGE MAGNETS,-1,2/2/10 13:57,0.85,0.85,12471,Germany,10/2/10,24-02-10,14,PayPal,0.1231,Gifts & Household,Desktop,10,1157,Wrong size,5/2/10,5/12/06,1,0.1177,0
C497790,22198,"POPCORN HOLDER , LARGE",-3,2/12/10 12:19,1.65,4.95,12471,Germany,20-02-10,2/3/10,10,Credit Card,0.1174,Gifts & Household,Mobile,10,1166,Colour was different from expected,14-02-10,5/12/06,0,0.1329,0
C497790,22231,JIGSAW TREE WITH BIRDHOUSE,-1,2/12/10 12:19,1.45,1.45,12471,Germany,15-02-10,9/3/10,22,PayPal,0.1215,Gifts & Household,Desktop,10,1166,No longer needed,14-02-10,5/12/06,1,0.1893,0
C497790,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2/12/10 12:19,1.25,2.5,12471,Germany,15-02-10,20-02-10,5,Debit Card,0.1256,Storage & Organisation,Desktop,10,1166,Colour was different from expected,14-02-10,5/12/06,2,0.1662,0
C497793,21527,RETRO SPOT TRADITIONAL TEAPOT ,-1,2/12/10 12:31,7.95,7.95,12471,Germany,16-02-10,28-02-10,12,Debit Card,0.1296,Gifts & Household,Mobile,10,1166,Colour was different from expected,14-02-10,5/12/06,3,0.4531,0
C498821,22231,JIGSAW TREE WITH BIRDHOUSE,-2,2/23/10 11:31,1.45,2.9,12471,Germany,3/3/10,6/3/10,3,Debit Card,0.1336,Gifts & Household,Tablet,5,1177,Changed my mind,25-02-10,5/12/06,4,0.1659,1
C501238,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,3/15/10 12:36,12.75,12.75,12471,Germany,21-03-10,19-04-10,29,Debit Card,0.1145,Gifts & Household,Desktop,5,1200,Changed my mind,19-03-10,5/12/06,0,0.3826,1
C505155,21231,SWEETHEART CERAMIC TRINKET BOX,-2,4/20/10 11:56,1.25,2.5,12471,Germany,29-04-10,16-05-10,17,Debit Card,0.0937,Storage & Organisation,Laptop,0,1233,Item did not suit me,22-04-10,5/12/06,0,0.0774,0
C505155,21080,SET/20 RED SPOTTY PAPER NAPKINS,-5,4/20/10 11:56,0.85,4.25,12471,Germany,28-04-10,26-05-10,28,PayPal,0.0964,Gifts & Household,Mobile,10,1233,Bought the wrong item,22-04-10,5/12/06,1,0.2636,0
C505155,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-2,4/20/10 11:56,2.95,5.9,12471,Germany,29-04-10,21-05-10,22,Credit Card,0.0991,Kitchenware,Mobile,10,1233,Changed my mind,22-04-10,5/12/06,2,0.3427,0
C505155,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,-4,4/20/10 11:56,2.55,10.2,12471,Germany,28-04-10,23-05-10,25,Credit Card,0.1018,Storage & Organisation,Laptop,0,1233,No longer needed,22-04-10,5/12/06,3,0.4667,1
C505155,22467,GUMBALL COAT RACK,-2,4/20/10 11:56,2.55,5.1,12471,Germany,28-04-10,5/5/10,7,PayPal,0.1045,Gifts & Household,Laptop,0,1233,Changed my mind,22-04-10,5/12/06,4,0.385,0
C505155,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,-2,4/20/10 11:56,1.45,2.9,12471,Germany,25-04-10,8/5/10,13,Bank Transfer,0.1071,Gifts & Household,Laptop,0,1233,Colour was different from expected,22-04-10,5/12/06,5,0.269,0
C506751,22556,PLASTERS IN TIN CIRCUS PARADE ,-3,5/4/10 11:43,1.65,4.95,12471,Germany,10/5/10,26-05-10,16,Credit Card,0.1016,Storage & Organisation,Desktop,5,1246,Ordered by mistake,5/5/10,5/12/06,0,0.1509,0
C506751,22497,SET OF 2 TINS VINTAGE BATHROOM,-1,5/4/10 11:43,4.25,4.25,12471,Germany,6/5/10,4/6/10,29,Debit Card,0.1041,Storage & Organisation,Mobile,15,1246,Bought the wrong item,5/5/10,5/12/06,1,0.2905,1
C506751,22478,BIRDHOUSE GARDEN MARKER ,-1,5/4/10 11:43,1.25,1.25,12471,Germany,6/5/10,14-05-10,8,Debit Card,0.1066,Gifts & Household,Desktop,0,1246,Bought the wrong item,5/5/10,5/12/06,2,0.1869,0
C506751,22423,REGENCY CAKESTAND 3 TIER,-2,5/4/10 11:43,12.75,25.5,12471,Germany,11/5/10,10/6/10,30,Credit Card,0.109,Gifts & Household,Mobile,10,1246,Bought the wrong item,5/5/10,5/12/06,3,0.9775,1
C506751,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,5/4/10 11:43,7.95,7.95,12471,Germany,12/5/10,21-05-10,9,Debit Card,0.1114,Gifts & Household,Laptop,10,1246,Item did not suit me,5/5/10,5/12/06,4,0.4241,1
C506751,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,5/4/10 11:43,1.25,2.5,12471,Germany,11/5/10,13-05-10,2,Debit Card,0.1138,Storage & Organisation,Laptop,5,1246,Ordered by mistake,5/5/10,5/12/06,5,0.2423,0
C506751,22467,GUMBALL COAT RACK,-1,5/4/10 11:43,2.55,2.55,12471,Germany,8/5/10,10/5/10,2,Credit Card,0.1162,Gifts & Household,Mobile,0,1246,Colour was different from expected,5/5/10,5/12/06,6,0.2258,0
C508927,22423,REGENCY CAKESTAND 3 TIER,-1,5/19/10 11:21,10.95,10.95,12471,Germany,25-05-10,5/6/10,11,Credit Card,0.11,Gifts & Household,Tablet,10,1260,Ordered by mistake,19-05-10,5/12/06,0,0.1275,0
C509048,21700,BIG DOUGHNUT FRIDGE MAGNETS,-12,5/20/10 10:55,0.85,10.2,12471,Germany,22-05-10,5/6/10,14,Credit Card,0.1122,Gifts & Household,Desktop,20,1262,Wrong size,21-05-10,5/12/06,1,0.2562,1
C509048,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,5/20/10 10:55,2.95,2.95,12471,Germany,26-05-10,5/6/10,10,Debit Card,0.1144,Kitchenware,Tablet,10,1262,Wrong size,21-05-10,5/12/06,2,0.2288,0
C509048,22494,EMERGENCY FIRST AID TIN ,-1,5/20/10 10:55,1.25,1.25,12471,Germany,23-05-10,31-05-10,8,Credit Card,0.1166,Storage & Organisation,Laptop,15,1262,Ordered by mistake,21-05-10,5/12/06,3,0.2164,0
C511120,POST,POSTAGE,-16,6/7/10 10:50,10.95,175.2,12471,Germany,12/6/10,14-06-10,2,Debit Card,0.1116,Gifts & Household,Mobile,15,1282,Wrong size,10/6/10,5/12/06,0,0.16,0
C511120,22644,CERAMIC CHERRY CAKE MONEY BANK,-6,6/7/10 10:50,18,108,12471,Germany,16-06-10,5/7/10,19,PayPal,0.1137,Gifts & Household,Desktop,5,1282,Bought the wrong item,10/6/10,5/12/06,1,0.5517,1
C511275,22467,GUMBALL COAT RACK,-1,6/7/10 13:26,2.55,2.55,12471,Germany,20-06-10,27-06-10,7,Credit Card,0.1152,Gifts & Household,Mobile,10,1285,Item did not suit me,13-06-10,5/12/06,0,0.098,0
C516317,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,7/19/10 14:48,12.75,12.75,12471,Germany,25-07-10,9/8/10,15,Credit Card,0.1111,Gifts & Household,Mobile,10,1322,Ordered by mistake,19-07-10,5/12/06,0,0.1871,0
C516317,22509,SEWING BOX RETROSPOT DESIGN ,-1,7/19/10 14:48,16.95,16.95,12471,Germany,21-07-10,23-07-10,2,Debit Card,0.113,Storage & Organisation,Tablet,0,1322,Colour was different from expected,19-07-10,5/12/06,1,0.3324,0
C516317,22423,REGENCY CAKESTAND 3 TIER,-1,7/19/10 14:48,10.95,10.95,12471,Germany,26-07-10,19-08-10,24,PayPal,0.115,Gifts & Household,Mobile,5,1322,Wrong size,19-07-10,5/12/06,2,0.4724,0
C516317,21231,SWEETHEART CERAMIC TRINKET BOX,-2,7/19/10 14:48,1.25,2.5,12471,Germany,24-07-10,28-07-10,4,Credit Card,0.1169,Storage & Organisation,Desktop,0,1322,No longer needed,19-07-10,5/12/06,3,0.1794,1
C516317,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,-1,7/19/10 14:48,1.45,1.45,12471,Germany,25-07-10,28-07-10,3,Credit Card,0.1188,Gifts & Household,Laptop,0,1322,Wrong size,19-07-10,5/12/06,4,0.2026,0
C516317,22555,PLASTERS IN TIN STRONGMAN,-1,7/19/10 14:48,1.65,1.65,12471,Germany,21-07-10,7/8/10,17,Debit Card,0.1207,Storage & Organisation,Desktop,10,1322,Wrong size,19-07-10,5/12/06,5,0.2443,1
C517564,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-2,7/30/10 7:51,2.55,5.1,12471,Germany,6/8/10,18-08-10,12,Credit Card,0.1226,Kitchenware,Mobile,0,1332,Bought the wrong item,30-07-10,5/12/06,6,0.2324,0
C518899,22644,CERAMIC CHERRY CAKE MONEY BANK,-1,8/12/10 13:53,1.45,1.45,12471,Germany,19-08-10,27-08-10,8,Credit Card,0.1198,Gifts & Household,Mobile,15,1347,Bought the wrong item,14-08-10,5/12/06,0,0.1061,0
C518899,22556,PLASTERS IN TIN CIRCUS PARADE ,-1,8/12/10 13:53,1.65,1.65,12471,Germany,16-08-10,15-09-10,30,Credit Card,0.1216,Storage & Organisation,Laptop,0,1347,Bought the wrong item,14-08-10,5/12/06,1,0.1735,0
